,energylevel_minimum,energylevel_maximum,power_minimum,power_maximum,energy_left,id
2022-05-25 18:00:00+02:00,45.725500000000004,686.8535000000002,0.0,956.08,24.746499999999976,19900.0
2022-05-25 19:00:00+02:00,24.604999999999947,790.5645000000002,0.0,1110.74,45.725500000000004,19900.0
2022-05-25 20:00:00+02:00,21.670499999999993,906.8340000000001,0.0,1237.28,24.604999999999947,19900.0
2022-05-25 21:00:00+02:00,31.20599999999997,963.2415000000001,0.0,1265.4,16.397999999999996,19900.0
2022-05-25 22:00:00+02:00,24.605,1020.1830000000001,0.0,1314.6100000000001,31.20599999999997,19900.0
2022-05-25 23:00:00+02:00,31.635,1087.2675000000002,0.0,1356.79,24.605,19900.0
2022-05-26 00:00:00+02:00,42.18,1128.9965000000002,0.0,1377.88,31.635,19900.0
2022-05-26 01:00:00+02:00,56.24,1163.558,0.0,1384.91,38.665,19900.0
2022-05-26 02:00:00+02:00,73.815,1194.2445,0.0,1391.94,45.695,19900.0
2022-05-26 03:00:00+02:00,96.68599999999999,1227.2615000000003,0.0,1406.0,52.725,19900.0
2022-05-26 04:00:00+02:00,135.942,1246.2340000000002,0.0,1398.97,61.535999999999994,19900.0
2022-05-26 05:00:00+02:00,238.7205,1250.892,0.0,1384.91,76.18700000000003,19900.0
2022-05-26 06:00:00+02:00,318.9155000000001,1246.564,0.0,1356.79,85.81799999999998,19900.0
2022-05-26 07:00:00+02:00,152.37,1006.736,0.0,1166.98,246.85800000000012,19900.0
2022-05-26 08:00:00+02:00,219.47849999999997,961.5735,0.0,1082.6200000000001,52.192499999999995,19900.0
2022-05-26 09:00:00+02:00,206.3345,859.8475000000001,0.0,934.99,108.75599999999997,19900.0
2022-05-26 10:00:00+02:00,162.931,775.4255,0.0,801.4200000000001,88.582,19900.0
2022-05-26 11:00:00+02:00,110.71400000000004,718.0640000000001,0.0,745.1800000000001,68.02600000000002,19900.0
2022-05-26 12:00:00+02:00,35.19500000000003,641.292,0.0,759.24,107.19900000000004,19900.0
2022-05-26 13:00:00+02:00,47.053000000000004,648.836,0.0,752.21,17.620000000000033,19900.0
2022-05-26 14:00:00+02:00,23.724499999999935,634.94,0.0,752.21,41.7805,19900.0
2022-05-26 15:00:00+02:00,18.61500000000001,686.2015000000001,0.0,857.6600000000001,16.694499999999934,19900.0
2022-05-26 16:00:00+02:00,46.13799999999996,741.641,0.0,934.99,2.7975000000000065,19900.0
2022-05-26 17:00:00+02:00,40.804500000000004,762.179,0.0,977.1700000000001,25.047999999999966,19900.0
2022-05-26 18:00:00+02:00,23.724499999999964,816.1389999999999,0.0,1061.53,37.289500000000004,19900.0
2022-05-26 19:00:00+02:00,5.460499999999975,883.9309999999999,0.0,1124.8,23.724499999999964,19900.0
2022-05-26 20:00:00+02:00,16.121999999999996,978.0159999999998,0.0,1188.07,3.7029999999999745,19900.0
2022-05-26 21:00:00+02:00,24.315499999999993,1061.1589999999999,0.0,1244.31,7.334499999999998,19900.0
2022-05-26 22:00:00+02:00,19.3325,1120.2730000000001,0.0,1307.5800000000002,24.315499999999993,19900.0
2022-05-26 23:00:00+02:00,26.3625,1198.481,0.0,1342.73,19.3325,19900.0
2022-05-27 00:00:00+02:00,33.3925,1247.7385000000002,0.0,1363.82,26.3625,19900.0
2022-05-27 01:00:00+02:00,40.4225,1280.246,0.0,1377.88,33.3925,19900.0
2022-05-27 02:00:00+02:00,49.21,1295.7765000000002,0.0,1391.94,40.4225,19900.0
2022-05-27 03:00:00+02:00,60.51650000000001,1310.4605000000001,0.0,1406.0,47.4525,19900.0
2022-05-27 04:00:00+02:00,84.36,1314.9715,0.0,1398.97,57.00150000000001,19900.0
2022-05-27 05:00:00+02:00,157.32049999999998,1322.0015000000003,0.0,1398.97,61.5125,19900.0
2022-05-27 06:00:00+02:00,237.40249999999997,1315.8260000000002,0.0,1384.91,76.47549999999998,19900.0
2022-05-27 07:00:00+02:00,166.67549999999986,1139.9360000000001,0.0,1223.22,175.89,19900.0
2022-05-27 08:00:00+02:00,174.36900000000003,1054.1055000000003,0.0,1075.5900000000001,85.83049999999984,19900.0
2022-05-27 09:00:00+02:00,154.9230000000001,950.0365000000004,0.0,949.0500000000001,104.06900000000002,19900.0
2022-05-27 10:00:00+02:00,116.9800000000001,852.6665000000003,0.0,857.6600000000001,100.4405000000001,19900.0
2022-05-27 11:00:00+02:00,65.80149999999999,769.2560000000002,0.0,766.27,87.1025000000001,19900.0
2022-05-27 12:00:00+02:00,40.26200000000002,725.3795000000001,0.0,738.15,60.528999999999996,19900.0
2022-05-27 13:00:00+02:00,35.30499999999999,714.3685000000002,0.0,724.09,29.717000000000027,19900.0
2022-05-27 14:00:00+02:00,49.443000000000026,718.3935000000001,0.0,759.24,19.48749999999999,19900.0
2022-05-27 15:00:00+02:00,54.6485,761.0480000000001,0.0,801.4200000000001,28.353000000000023,19900.0
2022-05-27 16:00:00+02:00,31.45450000000006,752.9815000000002,0.0,829.5400000000001,42.346000000000004,19900.0
2022-05-27 17:00:00+02:00,26.973500000000023,783.7500000000002,0.0,871.72,22.66700000000006,19900.0
2022-05-27 18:00:00+02:00,37.95499999999997,864.6760000000002,0.0,984.2,18.18600000000002,19900.0
2022-05-27 19:00:00+02:00,47.9365,968.5035000000001,0.0,1075.5900000000001,11.592499999999973,19900.0
2022-05-27 20:00:00+02:00,24.931499999999993,1030.5525000000002,0.0,1174.01,35.634,19900.0
2022-05-27 21:00:00+02:00,7.029999999999973,1072.5225000000003,0.0,1223.22,24.931499999999993,19900.0
2022-05-27 22:00:00+02:00,1.7575,1120.5575000000003,0.0,1258.3700000000001,7.029999999999973,19900.0
2022-05-27 23:00:00+02:00,10.545,1199.3970000000002,0.0,1342.73,0.0,19900.0
2022-05-28 00:00:00+02:00,24.605,1260.0045000000002,0.0,1363.82,0.0,19900.0
2022-05-28 01:00:00+02:00,38.665,1321.7990000000004,0.0,1406.0,0.0,19900.0
2022-05-28 02:00:00+02:00,52.725,1370.0835000000002,0.0,1406.0,0.0,19900.0
2022-05-28 03:00:00+02:00,84.61950000000002,1400.2055000000003,0.0,1406.0,0.0,19900.0
2022-05-28 04:00:00+02:00,121.30550000000004,1426.3085000000003,0.0,1398.97,2.01700000000001,19900.0
2022-05-28 05:00:00+02:00,137.085,1422.2505000000003,0.0,1377.88,26.400500000000036,19900.0
2022-05-28 06:00:00+02:00,186.37750000000003,1438.1060000000002,0.0,1384.91,0.0,19900.0
2022-05-28 07:00:00+02:00,184.85150000000004,1397.3840000000002,0.0,1363.82,47.53500000000003,19900.0
2022-05-28 08:00:00+02:00,266.17949999999996,1375.9800000000002,0.0,1328.67,21.404000000000053,19900.0
2022-05-28 09:00:00+02:00,313.30699999999996,1308.3980000000001,0.0,1265.4,67.582,19900.0
2022-05-28 10:00:00+02:00,214.141,1139.2060000000004,0.0,1124.8,169.19199999999995,19900.0
2022-05-28 11:00:00+02:00,111.21950000000002,971.2705000000003,0.0,1047.47,186.021,19900.0
2022-05-28 12:00:00+02:00,94.17400000000004,936.4535000000002,0.0,1012.32,69.03950000000003,19900.0
2022-05-28 13:00:00+02:00,117.279,946.5565000000003,0.0,991.23,37.93400000000003,19900.0
2022-05-28 14:00:00+02:00,58.01350000000011,883.7420000000003,0.0,899.84,103.219,19900.0
2022-05-28 15:00:00+02:00,48.351,902.0910000000002,0.0,913.9,38.68100000000011,19900.0
2022-05-28 16:00:00+02:00,55.761999999999986,902.8680000000003,0.0,920.9300000000001,32.5335,19900.0
2022-05-28 17:00:00+02:00,40.14899999999999,932.8175000000002,0.0,963.11,36.42949999999999,19900.0
2022-05-28 18:00:00+02:00,29.033000000000044,976.7435000000003,0.0,1012.32,26.088999999999984,19900.0
2022-05-28 19:00:00+02:00,16.970500000000015,1034.7570000000003,0.0,1054.5,22.003000000000043,19900.0
2022-05-28 20:00:00+02:00,8.876000000000019,1090.1345000000003,0.0,1117.77,11.698000000000016,19900.0
2022-05-28 21:00:00+02:00,0.0,1162.5440000000003,0.0,1223.22,8.876000000000019,19900.0
2022-05-28 22:00:00+02:00,0.0,1260.0145000000002,0.0,1293.52,0.0,19900.0
2022-05-28 23:00:00+02:00,0.0,1314.928,0.0,1328.67,0.0,19900.0
2022-05-29 00:00:00+02:00,0.0,1351.0345000000002,0.0,1349.76,0.0,19900.0
2022-05-29 01:00:00+02:00,0.0,1410.1085,0.0,1391.94,0.0,19900.0
2022-05-29 02:00:00+02:00,1.7575,1456.7725,0.0,1406.0,0.0,19900.0
2022-05-29 03:00:00+02:00,15.817499999999999,1488.297,0.0,1406.0,0.0,19900.0
2022-05-29 04:00:00+02:00,29.8775,1516.4170000000001,0.0,1406.0,0.0,19900.0
2022-05-29 05:00:00+02:00,41.09299999999998,1544.537,0.0,1406.0,0.0,19900.0
2022-05-29 06:00:00+02:00,46.72249999999997,1556.169,0.0,1398.97,16.487999999999985,19900.0
2022-05-29 07:00:00+02:00,79.92750000000001,1563.8725000000002,0.0,1377.88,13.32999999999997,19900.0
2022-05-29 08:00:00+02:00,159.20200000000003,1559.5175000000002,0.0,1356.79,18.415000000000006,19900.0
2022-05-29 09:00:00+02:00,246.48099999999988,1540.9155,0.0,1314.6100000000001,32.662000000000035,19900.0
2022-05-29 10:00:00+02:00,182.6544999999999,1394.1630000000002,0.0,1181.04,162.1209999999999,19900.0
2022-05-29 11:00:00+02:00,175.51600000000005,1325.2490000000003,0.0,1089.65,77.2044999999999,19900.0
2022-05-29 12:00:00+02:00,151.45299999999997,1269.6930000000002,0.0,1047.47,82.36850000000005,19900.0
2022-05-29 13:00:00+02:00,156.72650000000016,1243.1775000000002,0.0,984.2,61.82049999999999,19900.0
2022-05-29 14:00:00+02:00,196.78749999999997,1232.894,0.0,963.11,44.24650000000016,19900.0
2022-05-29 15:00:00+02:00,209.85299999999998,1213.9105000000002,0.0,920.9300000000001,73.76249999999995,19900.0
2022-05-29 16:00:00+02:00,163.0285,1173.7040000000002,0.0,878.75,78.04049999999998,19900.0
2022-05-29 17:00:00+02:00,172.187,1201.8060000000003,0.0,970.14,25.94350000000002,19900.0
2022-05-29 18:00:00+02:00,184.16099999999994,1270.2835,0.0,1040.44,14.012000000000041,19900.0
2022-05-29 19:00:00+02:00,17.36850000000001,1182.9925,0.0,1089.65,180.64599999999996,19900.0
2022-05-29 20:00:00+02:00,0.0,1222.1060000000002,0.0,1117.77,17.36850000000001,19900.0
2022-05-29 21:00:00+02:00,5.2725,1275.0560000000003,0.0,1166.98,0.0,19900.0
2022-05-29 22:00:00+02:00,19.3325,1354.226,0.0,1293.52,0.0,19900.0
2022-05-29 23:00:00+02:00,33.3925,1483.6020000000003,0.0,1363.82,0.0,19900.0
2022-05-30 00:00:00+02:00,47.4525,1587.132,0.0,1384.91,0.0,19900.0
2022-05-30 01:00:00+02:00,77.33000000000001,1642.3895,0.0,1398.97,0.0,19900.0
2022-05-30 02:00:00+02:00,138.8425,1674.112,0.0,1398.97,0.0,19900.0
2022-05-30 03:00:00+02:00,206.67200000000003,1695.7085000000002,0.0,1406.0,0.0,19900.0
2022-05-30 04:00:00+02:00,257.184,1673.5785,0.0,1384.91,30.92200000000002,19900.0
2022-05-30 05:00:00+02:00,359.86100000000005,1672.9895000000001,0.0,1377.88,7.619,19900.0
2022-05-30 06:00:00+02:00,478.34400000000005,1649.861,0.0,1349.76,34.72350000000003,19900.0
2022-05-30 07:00:00+02:00,364.9165,1435.142,0.0,1209.16,221.74900000000005,19900.0
2022-05-30 08:00:00+02:00,285.36,1226.643,0.0,1054.5,215.529,19900.0
2022-05-30 09:00:00+02:00,192.00050000000007,1052.0055,0.0,927.96,181.66750000000002,19900.0
2022-05-30 10:00:00+02:00,153.2745000000001,939.7374999999998,0.0,829.5400000000001,121.70050000000008,19900.0
2022-05-30 11:00:00+02:00,103.685,845.0929999999998,0.0,710.03,102.3070000000001,19900.0
2022-05-30 12:00:00+02:00,135.74399999999997,840.5324999999998,0.0,703.0,15.810000000000002,19900.0
2022-05-30 13:00:00+02:00,106.50200000000001,815.9714999999999,0.0,731.12,65.44399999999997,19900.0
2022-05-30 14:00:00+02:00,85.89350000000005,816.4514999999999,0.0,759.24,46.74700000000002,19900.0
2022-05-30 15:00:00+02:00,101.61349999999999,845.1834999999998,0.0,815.48,17.35100000000004,19900.0
2022-05-30 16:00:00+02:00,129.34099999999992,913.6479999999998,0.0,920.9300000000001,29.555999999999983,19900.0
2022-05-30 17:00:00+02:00,96.09049999999999,930.3124999999999,0.0,963.11,59.040999999999926,19900.0
2022-05-30 18:00:00+02:00,88.04800000000002,964.3999999999997,0.0,1019.35,25.7905,19900.0
2022-05-30 19:00:00+02:00,16.100999999999964,976.0979999999997,0.0,1117.77,88.04800000000002,19900.0
2022-05-30 20:00:00+02:00,19.380999999999986,1080.925,0.0,1174.01,10.828499999999964,19900.0
2022-05-30 21:00:00+02:00,1.7575,1145.858,0.0,1209.16,19.380999999999986,19900.0
2022-05-30 22:00:00+02:00,8.7875,1242.2805,0.0,1300.55,0.0,19900.0
2022-05-30 23:00:00+02:00,17.575,1352.0955,0.0,1342.73,0.0,19900.0
2022-05-31 00:00:00+02:00,36.9075,1420.7189999999998,0.0,1356.79,0.0,19900.0
2022-05-31 01:00:00+02:00,57.9975,1474.281,0.0,1370.8500000000001,0.0,19900.0
2022-05-31 02:00:00+02:00,82.60249999999999,1513.0804999999998,0.0,1406.0,0.0,19900.0
2022-05-31 03:00:00+02:00,105.41249999999994,1541.4619999999998,0.0,1406.0,0.0,19900.0
2022-05-31 04:00:00+02:00,143.4215,1557.317,0.0,1398.97,5.234999999999943,19900.0
2022-05-31 05:00:00+02:00,261.1785,1575.4904999999999,0.0,1391.94,1.0640000000000072,19900.0
2022-05-31 06:00:00+02:00,405.45150000000007,1572.6644999999999,0.0,1370.8500000000001,9.855999999999995,19900.0
2022-05-31 07:00:00+02:00,320.492,1376.3555,0.0,1174.01,203.33900000000006,19900.0
2022-05-31 08:00:00+02:00,271.2715,1210.5234999999998,0.0,1040.44,172.862,19900.0
2022-05-31 09:00:00+02:00,233.80699999999987,1078.0945,0.0,942.02,139.45899999999997,19900.0
2022-05-31 10:00:00+02:00,109.08899999999996,911.763,0.0,766.27,177.56699999999987,19900.0
2022-05-31 11:00:00+02:00,49.507000000000026,850.3465,0.0,681.91,77.45399999999995,19900.0
2022-05-31 12:00:00+02:00,38.815000000000005,829.1965,0.0,688.94,42.477000000000025,19900.0
2022-05-31 13:00:00+02:00,44.515499999999946,824.632,0.0,674.88,22.997500000000002,19900.0
2022-05-31 14:00:00+02:00,19.153999999999975,821.5815,0.0,703.0,44.515499999999946,19900.0
2022-05-31 15:00:00+02:00,43.13049999999999,886.487,0.0,794.39,17.396499999999975,19900.0
2022-05-31 16:00:00+02:00,15.1025,919.5840000000001,0.0,878.75,41.37299999999999,19900.0
2022-05-31 17:00:00+02:00,36.63550000000002,993.9810000000001,0.0,977.1700000000001,9.829999999999998,19900.0
2022-05-31 18:00:00+02:00,64.53950000000003,1059.5505,0.0,1068.56,12.030500000000018,19900.0
2022-05-31 19:00:00+02:00,44.035499999999956,1114.9565,0.0,1124.8,45.20700000000003,19900.0
2022-05-31 20:00:00+02:00,3.515,1181.89,0.0,1188.07,44.035499999999956,19900.0
2022-05-31 21:00:00+02:00,19.946500000000004,1265.1565000000003,0.0,1244.31,0.0,19900.0
2022-05-31 22:00:00+02:00,26.1625,1334.4070000000004,0.0,1293.52,7.644000000000005,19900.0
2022-05-31 23:00:00+02:00,28.12,1386.0440000000003,0.0,1300.55,10.345,19900.0
2022-06-01 00:00:00+02:00,49.21,1441.5365000000004,0.0,1328.67,0.0,19900.0
2022-06-01 01:00:00+02:00,82.60249999999999,1498.7820000000002,0.0,1349.76,0.0,19900.0
2022-06-01 02:00:00+02:00,124.7825,1554.8865,0.0,1377.88,0.0,19900.0
2022-06-01 03:00:00+02:00,173.9925,1616.5520000000001,0.0,1398.97,0.0,19900.0
2022-06-01 04:00:00+02:00,226.812,1665.035,0.0,1398.97,0.0,19900.0
2022-06-01 05:00:00+02:00,319.857,1690.209,0.0,1391.94,8.882000000000005,19900.0
2022-06-01 06:00:00+02:00,404.265,1688.4750000000001,0.0,1335.7,21.081999999999994,19900.0
2022-06-01 07:00:00+02:00,441.13399999999984,1601.2050000000002,0.0,1216.19,96.70250000000003,19900.0
2022-06-01 08:00:00+02:00,398.73900000000003,1434.2410000000002,0.0,1054.5,173.99399999999986,19900.0
2022-06-01 09:00:00+02:00,410.52000000000004,1351.8520000000003,0.0,927.96,89.41900000000001,19900.0
2022-06-01 10:00:00+02:00,357.12449999999995,1224.2895,0.0,857.6600000000001,134.59250000000003,19900.0
2022-06-01 11:00:00+02:00,152.18350000000004,983.1600000000002,0.0,724.09,248.15949999999995,19900.0
2022-06-01 12:00:00+02:00,87.45150000000002,894.8505000000002,0.0,710.03,101.21600000000004,19900.0
2022-06-01 13:00:00+02:00,57.23100000000006,869.6505000000002,0.0,724.09,61.08900000000002,19900.0
2022-06-01 14:00:00+02:00,27.774000000000044,861.4735000000002,0.0,710.03,43.171000000000056,19900.0
2022-06-01 15:00:00+02:00,19.7335,897.7685000000001,0.0,773.3000000000001,27.774000000000044,19900.0
2022-06-01 16:00:00+02:00,25.714500000000015,969.4810000000001,0.0,857.6600000000001,7.430999999999997,19900.0
2022-06-01 17:00:00+02:00,7.455500000000007,1001.4630000000001,0.0,906.87,25.714500000000015,19900.0
2022-06-01 18:00:00+02:00,35.685499999999976,1104.233,0.0,1012.32,3.940500000000007,19900.0
2022-06-01 19:00:00+02:00,47.26499999999997,1187.7839999999999,0.0,1082.6200000000001,25.140499999999975,19900.0
2022-06-01 20:00:00+02:00,39.94550000000001,1265.2314999999999,0.0,1159.95,33.20499999999997,19900.0
2022-06-01 21:00:00+02:00,59.67050000000003,1400.0574999999997,0.0,1223.22,6.5530000000000115,19900.0
2022-06-01 22:00:00+02:00,91.39,1484.5114999999996,0.0,1293.52,8.703000000000031,19900.0
2022-06-01 23:00:00+02:00,147.63,1541.4824999999996,0.0,1349.76,0.0,19900.0
2022-06-02 00:00:00+02:00,210.9,1592.3614999999995,0.0,1363.82,5.2725,19900.0
2022-06-02 01:00:00+02:00,274.17,1636.2214999999994,0.0,1384.91,12.3025,19900.0
2022-06-02 02:00:00+02:00,340.955,1666.8499999999995,0.0,1406.0,19.3325,19900.0
2022-06-02 03:00:00+02:00,408.12,1685.5784999999994,0.0,1406.0,26.3625,19900.0
2022-06-02 04:00:00+02:00,480.563,1692.2284999999995,0.0,1391.94,40.80249999999998,19900.0
2022-06-02 05:00:00+02:00,606.731,1696.7969999999996,0.0,1384.91,42.94550000000001,19900.0
2022-06-02 06:00:00+02:00,705.3100000000001,1603.2559999999994,0.0,1342.73,148.0235,19900.0
2022-06-02 07:00:00+02:00,652.7365,1390.0459999999994,0.0,1195.1000000000001,274.7225,19900.0
2022-06-02 08:00:00+02:00,453.4134999999998,1106.3844999999994,0.0,1033.41,350.44650000000007,19900.0
2022-06-02 09:00:00+02:00,187.6215,750.3599999999996,0.0,878.75,358.5084999999998,19900.0
2022-06-02 10:00:00+02:00,128.2619999999999,632.9434999999995,0.0,822.51,122.59399999999998,19900.0
2022-06-02 11:00:00+02:00,73.66799999999998,551.6994999999997,0.0,731.12,98.38449999999987,19900.0
2022-06-02 12:00:00+02:00,78.6599999999999,532.3554999999998,0.0,724.09,35.00299999999998,19900.0
2022-06-02 13:00:00+02:00,44.62799999999999,485.3414999999998,0.0,710.03,62.8424999999999,19900.0
2022-06-02 14:00:00+02:00,30.33450000000001,487.43649999999985,0.0,745.1800000000001,32.32549999999999,19900.0
2022-06-02 15:00:00+02:00,40.648999999999994,539.6164999999999,0.0,787.36,11.00200000000001,19900.0
2022-06-02 16:00:00+02:00,11.792499999999976,574.6974999999996,0.0,850.63,37.13399999999999,19900.0
2022-06-02 17:00:00+02:00,23.229999999999983,658.7194999999997,0.0,949.0500000000001,8.277499999999975,19900.0
2022-06-02 18:00:00+02:00,28.831499999999984,752.3694999999996,0.0,1026.38,17.957499999999982,19900.0
2022-06-02 19:00:00+02:00,23.636000000000003,851.9449999999995,0.0,1138.8600000000001,27.073999999999984,19900.0
2022-06-02 20:00:00+02:00,10.764500000000005,941.1324999999996,0.0,1223.22,20.121000000000002,19900.0
2022-06-02 21:00:00+02:00,9.732500000000009,1016.4939999999996,0.0,1237.28,9.007000000000005,19900.0
2022-06-02 22:00:00+02:00,15.8175,1080.6724999999997,0.0,1300.55,4.460000000000008,19900.0
2022-06-02 23:00:00+02:00,29.877499999999998,1173.9999999999995,0.0,1363.82,0.0,19900.0
2022-06-03 00:00:00+02:00,43.9375,1237.3039999999996,0.0,1384.91,0.0,19900.0
2022-06-03 01:00:00+02:00,57.9975,1284.2474999999997,0.0,1398.97,0.0,19900.0
2022-06-03 02:00:00+02:00,72.0575,1319.3744999999997,0.0,1406.0,0.0,19900.0
2022-06-03 03:00:00+02:00,89.72699999999999,1334.9129999999998,0.0,1406.0,0.0,19900.0
2022-06-03 04:00:00+02:00,118.89299999999997,1347.1209999999996,0.0,1398.97,1.8519999999999897,19900.0
2022-06-03 05:00:00+02:00,199.16150000000002,1354.7679999999996,0.0,1384.91,6.412999999999968,19900.0
2022-06-03 06:00:00+02:00,303.62899999999985,1339.6764999999996,0.0,1363.82,18.13900000000001,19900.0
2022-06-03 07:00:00+02:00,337.3984999999999,1239.9174999999998,0.0,1244.31,99.75899999999987,19900.0
2022-06-03 08:00:00+02:00,233.748,1030.8165,0.0,1089.65,209.1009999999999,19900.0
2022-06-03 09:00:00+02:00,227.12699999999998,934.1534999999999,0.0,942.02,96.663,19900.0
2022-06-03 10:00:00+02:00,155.16600000000005,789.6289999999999,0.0,822.51,149.79699999999997,19900.0
2022-06-03 11:00:00+02:00,90.01450000000007,701.8214999999999,0.0,710.03,107.71350000000004,19900.0
2022-06-03 12:00:00+02:00,63.7535,651.7124999999999,0.0,710.03,79.46950000000007,19900.0
2022-06-03 13:00:00+02:00,56.221499999999985,642.6374999999999,0.0,731.12,30.361,19900.0
2022-06-03 14:00:00+02:00,24.310999999999975,608.496,0.0,695.97,54.463999999999984,19900.0
2022-06-03 15:00:00+02:00,40.14350000000003,636.3275,0.0,759.24,12.008499999999977,19900.0
2022-06-03 16:00:00+02:00,32.14599999999997,674.6379999999998,0.0,843.6,38.38600000000003,19900.0
2022-06-03 17:00:00+02:00,17.574999999999967,723.4134999999999,0.0,892.8100000000001,32.14599999999997,19900.0
2022-06-03 18:00:00+02:00,23.120999999999988,819.6125,0.0,1040.44,12.302499999999966,19900.0
2022-06-03 19:00:00+02:00,25.154499999999977,937.2159999999999,0.0,1159.95,23.120999999999988,19900.0
2022-06-03 20:00:00+02:00,18.46899999999998,1024.953,0.0,1209.16,16.366999999999976,19900.0
2022-06-03 21:00:00+02:00,12.066000000000017,1097.645,0.0,1244.31,7.923999999999978,19900.0
2022-06-03 22:00:00+02:00,0.0,1166.1544999999999,0.0,1307.5800000000002,12.066000000000017,19900.0
2022-06-03 23:00:00+02:00,0.0,1248.569,0.0,1363.82,0.0,19900.0
2022-06-04 00:00:00+02:00,0.0,1290.616,0.0,1370.8500000000001,0.0,19900.0
2022-06-04 01:00:00+02:00,7.03,1318.995,0.0,1377.88,0.0,19900.0
2022-06-04 02:00:00+02:00,16.96799999999999,1347.376,0.0,1398.97,0.0,19900.0
2022-06-04 03:00:00+02:00,28.12,1370.3825,0.0,1398.97,2.907999999999987,19900.0
2022-06-04 04:00:00+02:00,47.4525,1380.6335000000001,0.0,1398.97,0.0,19900.0
2022-06-04 05:00:00+02:00,88.58099999999997,1380.6335000000001,0.0,1398.97,0.0,19900.0
2022-06-04 06:00:00+02:00,108.4105,1355.3225000000002,0.0,1377.88,25.31099999999998,19900.0
2022-06-04 07:00:00+02:00,161.15549999999996,1345.332,0.0,1356.79,9.990499999999997,19900.0
2022-06-04 08:00:00+02:00,214.412,1323.0190000000002,0.0,1321.64,22.31299999999996,19900.0
2022-06-04 09:00:00+02:00,283.9515,1305.4470000000001,0.0,1293.52,17.572000000000003,19900.0
2022-06-04 10:00:00+02:00,293.28650000000005,1235.9105000000002,0.0,1216.19,73.05149999999999,19900.0
2022-06-04 11:00:00+02:00,315.6585,1174.029,0.0,1181.04,77.11400000000003,19900.0
2022-06-04 12:00:00+02:00,149.3965,963.1785000000001,0.0,1068.56,233.056,19900.0
2022-06-04 13:00:00+02:00,129.23299999999998,910.3295,0.0,1012.32,65.0365,19900.0
2022-06-04 14:00:00+02:00,123.69900000000001,880.7345000000001,0.0,998.26,55.41799999999996,19900.0
2022-06-04 15:00:00+02:00,130.37650000000002,856.3070000000001,0.0,927.96,41.09650000000002,19900.0
2022-06-04 16:00:00+02:00,32.683500000000045,747.182,0.0,871.72,118.07400000000001,19900.0
2022-06-04 17:00:00+02:00,31.050000000000008,746.3015,0.0,906.87,20.381000000000043,19900.0
2022-06-04 18:00:00+02:00,46.739999999999995,787.2495,0.0,991.23,6.445000000000007,19900.0
2022-06-04 19:00:00+02:00,30.821999999999985,825.4140000000001,0.0,1089.65,25.64999999999999,19900.0
2022-06-04 20:00:00+02:00,1.747000000000014,854.369,0.0,1124.8,30.821999999999985,19900.0
2022-06-04 21:00:00+02:00,0.0,899.79,0.0,1166.98,1.747000000000014,19900.0
2022-06-04 22:00:00+02:00,1.2819999999999965,998.2605,0.0,1272.43,0.0,19900.0
2022-06-04 23:00:00+02:00,3.515,1089.4995,0.0,1328.67,1.2819999999999965,19900.0
2022-06-05 00:00:00+02:00,10.545,1157.8175,0.0,1363.82,0.0,19900.0
2022-06-05 01:00:00+02:00,17.575,1200.469,0.0,1384.91,0.0,19900.0
2022-06-05 02:00:00+02:00,26.3625,1222.4550000000002,0.0,1406.0,0.0,19900.0
2022-06-05 03:00:00+02:00,40.4225,1241.8975,0.0,1406.0,0.0,19900.0
2022-06-05 04:00:00+02:00,54.4825,1249.9035000000001,0.0,1406.0,0.0,19900.0
2022-06-05 05:00:00+02:00,67.61500000000002,1256.9335,0.0,1406.0,0.0,19900.0
2022-06-05 06:00:00+02:00,61.5125,1242.0435,0.0,1398.97,21.920000000000023,19900.0
2022-06-05 07:00:00+02:00,92.80199999999996,1249.0735,0.0,1398.97,0.0,19900.0
2022-06-05 08:00:00+02:00,128.0605,1244.7915,0.0,1384.91,8.441999999999965,19900.0
2022-06-05 09:00:00+02:00,157.0349999999999,1220.4235,0.0,1356.79,24.36800000000001,19900.0
2022-06-05 10:00:00+02:00,155.65399999999997,1165.3235000000002,0.0,1293.52,55.09999999999995,19900.0
2022-06-05 11:00:00+02:00,90.93949999999995,1035.0970000000002,0.0,1195.1000000000001,138.07899999999995,19900.0
2022-06-05 12:00:00+02:00,106.49350000000004,995.4555000000003,0.0,1145.89,45.244499999999945,19900.0
2022-06-05 13:00:00+02:00,110.42750000000001,944.2130000000002,0.0,1082.6200000000001,66.07100000000004,19900.0
2022-06-05 14:00:00+02:00,91.70050000000009,875.5700000000002,0.0,984.2,85.8225,19900.0
2022-06-05 15:00:00+02:00,55.478499999999926,840.6645000000001,0.0,991.23,67.0955000000001,19900.0
2022-06-05 16:00:00+02:00,42.37549999999995,838.8080000000002,0.0,998.26,41.41849999999993,19900.0
2022-06-05 17:00:00+02:00,30.159500000000072,847.5280000000004,0.0,1005.2900000000001,33.58799999999995,19900.0
2022-06-05 18:00:00+02:00,20.206499999999995,882.5145000000003,0.0,1075.5900000000001,24.88700000000007,19900.0
2022-06-05 19:00:00+02:00,18.79700000000004,935.0150000000003,0.0,1174.01,4.388999999999996,19900.0
2022-06-05 20:00:00+02:00,0.0,983.0185000000004,0.0,1237.28,18.79700000000004,19900.0
